# Mdwarf for EChO resolution
1
97995.00
3.1125	3.0245E+22
3.125	3.00509E+22
3.1375	2.98637E+22
3.15	2.96918E+22
3.1625	2.95321E+22
3.175	2.93812E+22
3.1875	2.92352E+22
3.2	2.91017E+22
3.2125	2.89715E+22
3.225	2.88413E+22
3.2375	2.87116E+22
3.25	2.85914E+22
3.2625	2.84762E+22
3.275	2.83566E+22
3.2875	2.82308E+22
3.3	2.80991E+22
3.3125	2.79606E+22
3.325	2.78211E+22
3.3375	2.7682E+22
3.35	2.75449E+22
3.3625	2.74039E+22
3.375	2.72597E+22
3.3875	2.71141E+22
3.4	2.69704E+22
3.4125	2.68355E+22
3.425	2.66974E+22
3.4375	2.65549E+22
3.45	2.64101E+22
3.4625	2.62634E+22
3.475	2.61159E+22
3.4875	2.5968E+22
3.5	2.58196E+22
3.5125	2.56713E+22
3.525	2.55227E+22
3.5375	2.53722E+22
3.55	2.52266E+22
3.5625	2.50823E+22
3.575	2.49376E+22
3.5875	2.47919E+22
3.6	2.46454E+22
3.6125	2.44984E+22
3.625	2.43562E+22
3.6375	2.42164E+22
3.65	2.40785E+22
3.6625	2.39432E+22
3.675	2.38091E+22
3.6875	2.36769E+22
3.7	2.35499E+22
3.7125	2.34324E+22
3.725	2.33193E+22
3.7375	2.32089E+22
3.75	2.30874E+22
3.7625	2.296E+22
3.775	2.28259E+22
3.7875	2.26932E+22
3.8	2.25599E+22
3.8125	2.24224E+22
3.825	2.22735E+22
3.8375	2.21169E+22
3.85	2.19472E+22
3.8625	2.17697E+22
3.875	2.15868E+22
3.8875	2.13939E+22
3.9	2.11891E+22
3.9125	2.09742E+22
3.925	2.07303E+22
3.9375	2.04794E+22
3.95	2.02195E+22
3.9625	1.99506E+22
3.975	1.96755E+22
3.9875	1.93868E+22
4	1.90849E+22
4.0125	1.8776E+22
4.025	1.84682E+22
4.0375	1.81696E+22
4.05	1.78825E+22
4.0625	1.76091E+22
4.075	1.73398E+22
4.0875	1.70754E+22
4.1	1.68195E+22
4.1125	1.65702E+22
4.125	1.63435E+22
4.1375	1.61256E+22
4.15	1.59261E+22
4.1625	1.57336E+22
4.175	1.55453E+22
4.1875	1.53546E+22
4.2	1.51655E+22
4.2125	1.49811E+22
4.225	1.48005E+22
4.2375	1.46225E+22
4.25	1.44472E+22
4.2625	1.42719E+22
4.275	1.40948E+22
4.2875	1.39174E+22
4.3	1.37395E+22
4.3125	1.35653E+22
4.325	1.33922E+22
4.3375	1.3222E+22
4.35	1.3051E+22
4.3625	1.28781E+22
4.375	1.27101E+22
4.3875	1.2546E+22
4.4	1.2388E+22
4.4125	1.22318E+22
4.425	1.20828E+22
4.4375	1.19363E+22
4.45	1.17961E+22
4.4625	1.16592E+22
4.475	1.15254E+22
4.4875	1.13978E+22
4.5	1.12727E+22
4.5125	1.1155E+22
4.525	1.1038E+22
4.5375	1.09204E+22
4.55	1.08029E+22
4.5625	1.06856E+22
4.575	1.05694E+22
4.5875	1.04544E+22
4.6	1.03425E+22
4.6125	1.02322E+22
4.625	1.01256E+22
4.6375	1.00199E+22
4.65	9.91689E+21
4.6625	9.81407E+21
4.675	9.71145E+21
4.6875	9.6089E+21
4.7	9.50661E+21
4.7125	9.406E+21
4.725	9.30849E+21
4.7375	9.21231E+21
4.75	9.11764E+21
4.7625	9.02192E+21
4.775	8.92536E+21
4.7875	8.82857E+21
4.8	8.73167E+21
4.8125	8.63773E+21
4.825	8.54488E+21
4.8375	8.4553E+21
4.85	8.36655E+21
4.8625	8.27962E+21
4.875	8.19299E+21
4.8875	8.10633E+21
4.9	8.0197E+21
4.9125	7.93296E+21
4.925	7.84618E+21
4.9375	7.76031E+21
4.95	7.67452E+21
