          81         698
  0.0000000E+00  8.3319284E-31  3.9800735E-25  3.6491032E-21  2.3403111E-18
  2.3930282E-16  7.0185298E-15  1.4956535E-13  2.3034435E-12  2.0700573E-11
  1.0397114E-10  2.5109234E-10  3.0516817E-10  1.4302784E-10  5.2870527E-11
  2.0322310E-11  1.0894883E-11  7.2954724E-12  4.9103169E-12  3.1405011E-12
  2.0249431E-12  1.2844958E-12  7.6292401E-13  4.3718477E-13  2.5566753E-13
  1.4981327E-13  8.6187825E-14  5.0224459E-14  2.9344203E-14  1.6479629E-14
  9.5411045E-15  5.7162789E-15  3.3721707E-15  2.0179891E-15  1.2267546E-15
  7.5163634E-16  4.6592090E-16  2.9492793E-16  1.8600894E-16  1.1334602E-16
  7.0434482E-17  4.5186584E-17  2.8202687E-17  1.7605133E-17  1.1069328E-17
  6.9866950E-18  4.3831697E-18  2.7666896E-18  1.7489036E-18  1.0586791E-18
  6.5306292E-19  4.1511583E-19  2.5672602E-19  1.5905140E-19  9.9492638E-20
  6.1713218E-20  3.8353589E-20  2.4269608E-20  1.5155915E-20  9.0494746E-21
  5.5127553E-21  3.4559347E-21  2.1028846E-21  1.2833815E-21  7.8334918E-22
  4.7783680E-22  2.9002712E-22  1.7978097E-22  1.1218101E-22  6.8428452E-23
  4.2111086E-23  2.5717131E-23  1.5234507E-23  9.1283750E-24  5.3919069E-24
  3.2369337E-24  1.8645224E-24  1.1054766E-24  6.5714184E-25  3.5020454E-25
  1.1643806E-25
  0.0000000E+00  0.0000000E+00  1.6886496E-31  1.6087040E-25  2.1552716E-21
  1.8228852E-18  1.9074277E-16  7.8842767E-15  2.7964656E-13  6.3353025E-12
  6.7602292E-11  2.3221260E-10  3.7710146E-10  2.0448468E-10  7.6097260E-11
  2.6910345E-11  1.3367085E-11  8.8079544E-12  5.9159609E-12  3.7778591E-12
  2.4316356E-12  1.5395546E-12  9.1369165E-13  5.2468815E-13  3.0659497E-13
  1.7917921E-13  1.0289768E-13  5.9947585E-14  3.5063878E-14  1.9741277E-14
  1.1437947E-14  6.8450283E-15  4.0386429E-15  2.4162352E-15  1.4697853E-15
  9.0379432E-16  5.5901268E-16  3.4970896E-16  2.1989649E-16  1.3362228E-16
  8.2833867E-17  5.3067101E-17  3.3085636E-17  2.0637577E-17  1.2971183E-17
  8.1948576E-18  5.1525581E-18  3.2543779E-18  2.0595761E-18  1.2521059E-18
  7.7657541E-19  4.9656712E-19  3.0874759E-19  1.9203334E-19  1.2048175E-19
  7.4499098E-20  4.5492436E-20  2.8939974E-20  1.8168613E-20  1.0906776E-20
  6.6776716E-21  4.2052857E-21  2.5700314E-21  1.5749787E-21  9.6524788E-22
  5.9106139E-22  3.5973148E-22  2.2338244E-22  1.3954621E-22  8.5244600E-23
  5.2533946E-23  3.2074062E-23  1.8997069E-23  1.1423414E-23  6.7627160E-24
  4.0671601E-24  2.2836052E-24  1.3634767E-24  8.0962895E-25  4.5663115E-25
  1.6245398E-25
  0.0000000E+00  0.0000000E+00  0.0000000E+00  3.9277417E-34  1.7497961E-27
  8.8925444E-23  1.6977072E-19  3.5274313E-17  2.7911220E-15  3.9288370E-13
  2.0156250E-11  1.4832800E-10  3.7886791E-10  3.1746725E-10  1.4077850E-10
  5.2938189E-11  2.5160835E-11  1.5388378E-11  9.5697113E-12  5.6639424E-12
  3.4530011E-12  2.0939218E-12  1.1949827E-12  6.7149070E-13  3.8545615E-13
  2.2179783E-13  1.2609496E-13  7.3003168E-14  4.2489548E-14  2.3918715E-14
  1.3822563E-14  8.2658252E-15  4.9036389E-15  2.9532422E-15  1.8101117E-15
  1.1258623E-15  7.0318108E-16  4.4204540E-16  2.8093306E-16  1.7289499E-16
  1.0876878E-16  7.0625117E-17  4.4668167E-17  2.8300807E-17  1.8065903E-17
  1.1566549E-17  7.3524379E-18  4.6954295E-18  3.0041783E-18  1.8456430E-18
  1.1564531E-18  7.4637479E-19  4.6891551E-19  2.9523968E-19  1.8764122E-19
  1.1640371E-19  6.9414722E-20  4.3955489E-20  2.7482759E-20  1.6393214E-20
  9.9576503E-21  6.2052165E-21  3.7368765E-21  2.2475971E-21  1.3465794E-21
  8.0494468E-22  4.7870745E-22  2.9130490E-22  1.7900328E-22  1.0794635E-22
  6.5946096E-23  4.0006974E-23  2.3561798E-23  1.4101149E-23  8.3311379E-24
  5.0189181E-24  2.8235903E-24  1.6668674E-24  9.7677319E-25  5.7681628E-25
  2.1569360E-25
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  6.5315191E-36  8.0252620E-28  3.3911621E-22  2.7543393E-19  8.6360266E-16
  1.7119042E-12  6.3911675E-11  2.7089445E-10  4.7757415E-10  2.7286173E-10
  8.2291382E-11  2.3191945E-11  1.2616857E-11  8.2995000E-12  5.2535034E-12
  3.3651660E-12  2.1242968E-12  1.2592131E-12  7.2929640E-13  4.2730484E-13
  2.4961869E-13  1.4393880E-13  8.4303983E-14  4.9422028E-14  2.8025838E-14
  1.6248465E-14  9.7325339E-15  5.7814412E-15  3.4716835E-15  2.1165748E-15
  1.3093632E-15  8.1497000E-16  5.1106898E-16  3.2281979E-16  1.9729794E-16
  1.2319221E-16  7.9569693E-17  5.0094283E-17  3.1603157E-17  2.0100568E-17
  1.2851527E-17  8.1763180E-18  5.2170931E-18  3.3357981E-18  2.0421216E-18
  1.2744763E-18  8.1952733E-19  5.1337212E-19  3.2271252E-19  2.0501731E-19
  1.2780805E-19  7.7691317E-20  4.9841674E-20  3.1491625E-20  1.8973911E-20
  1.1610695E-20  7.2742804E-21  4.4026365E-21  2.6627927E-21  1.6077199E-21
  9.7171114E-22  5.8247924E-22  3.5618249E-22  2.1891052E-22  1.3188223E-22
  8.0497683E-23  4.8866178E-23  2.8849445E-23  1.7287606E-23  1.0201243E-23
  6.1714620E-24  3.5062505E-24  2.0625313E-24  1.1957278E-24  6.6096318E-25
  2.3303553E-25
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  5.0636164E-34  1.7794948E-30
  3.6067358E-18  1.4715307E-12  3.7761232E-11  2.2017861E-10  5.5936472E-10
  3.3756870E-10  9.8605811E-11  1.9034316E-11  9.2878665E-12  5.8393186E-12
  3.7622136E-12  2.3838583E-12  1.4164888E-12  8.2724799E-13  4.8622272E-13
  2.8416955E-13  1.6446463E-13  9.6776997E-14  5.6914156E-14  3.2521135E-14
  1.8903241E-14  1.1350744E-14  6.8028096E-15  4.1174928E-15  2.5330914E-15
  1.5907660E-15  1.0024682E-15  6.3075997E-16  4.0082181E-16  2.4627131E-16
  1.5446347E-16  1.0008513E-16  6.3187990E-17  3.9958343E-17  2.5483085E-17
  1.6369608E-17  1.0482330E-17  6.7198242E-18  4.3173067E-18  2.6677613E-18
  1.6828498E-18  1.0940649E-18  6.9078287E-19  4.3515904E-19  2.7586784E-19
  1.7075392E-19  1.0203798E-19  6.5238274E-20  4.1068218E-20  2.4631660E-20
  1.4983564E-20  9.3131877E-21  5.5797436E-21  3.3364471E-21  1.9909161E-21
  1.1916192E-21  7.0760339E-22  4.2912337E-22  2.6206424E-22  1.5736818E-22
  9.5859619E-23  5.7990377E-23  3.4130585E-23  2.0451976E-23  1.1997995E-23
  7.2053309E-24  4.0886018E-24  2.3830928E-24  1.4469206E-24  8.2305595E-25
  2.8802473E-25
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  7.1481208E-37  2.5120474E-33
  3.9929942E-19  1.1162346E-12  3.9605444E-11  2.2976182E-10  5.4717136E-10
  4.0154802E-10  1.4485899E-10  3.2408923E-11  1.1713948E-11  7.1760393E-12
  4.6673559E-12  3.0041325E-12  1.8177036E-12  1.0880705E-12  6.5872611E-13
  3.9547445E-13  2.3262333E-13  1.3870997E-13  8.3447043E-14  4.8589605E-14
  2.8105737E-14  1.6378844E-14  9.8663321E-15  5.9933688E-15  3.6579414E-15
